paper,topic,year,marks,question_text
GS3,Basics of Cyber Security; Role of Media and Social-Networking Sites in Internal Security Challenges; Internal Security Challenges through Communication Networks,2024,15,Social media and encrypting messaging services pose a serious security challenge. What measures have been adopted at various levels to address the security implications of social media? Also suggest any other remedies to address the problem.
GS3,Indian Economy,2026,10,"What do you mean by Digital Rupee? In this context, explain the working and progress of India’s Central Bank Digital Currency (CBDC)."
GS3,Inclusive Growth,2026,10,Examine the view that financial inclusion is an integral part of social and economic inclusion in a country like India. Also throw light on the usefulness of the R.B.I.’s Financial Inclusion Index.
GS3,E-Technology and Technology in Agriculture,2026,10,Describe the various Technology Missions initiated in Indian agriculture and examine their role in food security.
GS3,E-Technology and Technology in Agriculture,2026,10,Explain the factors responsible for inefficiency of agri-produce marketing. How e-commerce helps to reduce inefficiency of agri-produce marketing? Explain.
GS3,Food Processing,2026,10,"Explain by giving two examples, how biotechnology has helped the Indian farmers in processing their perishable crops."
GS3,Achievements of Indians in S&T; Indigenisation of Technology & Development of New Technology,2026,10,"Distinguish between a Fast Breeder Reactor (FBR) and a thermal nuclear reactor. In the context of first indigenously developed prototype FBR at Kalpakkam, explain the term ‘criticality’. What are its implications for clean energy future of our country?"
GS3,Disaster Management,2026,10,"Discuss how the contradiction between ‘rapid infrastructure development’ and ‘disaster-risk reduction’ in ecologically-sensitive areas of India can be managed, with suitable examples."
GS3,Environmental Conservation,2026,10,Discuss the aim and goals of Kunming-Montreal global biodiversity framework. Mention India’s commitments and initiatives to achieve the goals and targets of this framework giving suitable examples.
GS3,Basics of Cyber Security; Role of Media and Social-Networking Sites in Internal Security Challenges; Internal Security Challenges through Communication Networks,2026,10,"Explain how fake news and disinformation pose threat to Internal Security and Public Order in Indian context? In this regard, discuss salient features of amendments in respect of Information Technology (Intermediatory Guidelines and Digital Media Ethics Code) Rules 2021."
GS3,Border Areas (Security Challenges and Management thereof); Security Forces & Agencies (Mandate); Role of External State & Non-State Actors in Creating Internal Security Challenges,2026,10,"Ladakh is strategically located between China and Pakistan. As a measure to win hearts and minds of locals, discuss the Border Area Development Programmes (BADP) by the Central Government and civic actions by the Army. Also discuss demand of promulgation of provision of the Sixth Schedule of constitution for Ladakh."
GS3,Infrastructure,2026,15,Explain the key challenges for India’s energy security. What measures do you suggest for ensuring energy security along with economic growth and sustainability?
GS3,Indian Economy,2026,15,"How are startups in India promoting entrepreneurship, innovation and employment? Discuss the global and domestic challenges in their working and suggest suitable measures to overcome these challenges."
GS3,Cropping Patterns and Irrigation,2026,15,How Indian agriculture has been transformed from food scarcity to food surplus level? Explain the various government policies implemented for diversification of Indian agriculture.
GS3,Farm Subsidies and MSP,2026,15,Discuss the different types of subsidies and supports provided by the Government of India to agricultural sector. Examine the related issues pertaining to Agreement on Agriculture of World Trade Organisation (WTO).
GS3,Achievements of Indians in S&T; Indigenisation of Technology & Development of New Technology,2026,15,Mention salient features of ‘Mission Drishti’. Discuss the imaging techniques used in the satellite launched on 3rd May 2026. Why it is being considered world’s first satellite of its kind?
GS3,"S&T Developments and Everyday Applications & Effects; Awareness in Fields of IT, Space, Computers, Robotics, Nanotech, Biotech, IPR Issues",2026,15,"What is agentic Artificial Intelligence (AI)? Explain its working. Describe its applications with suitable examples. Discuss the advantages, risks and challenges associated with agentic AI systems."
GS3,Environmental Conservation,2026,15,What are the challenges to solid waste management in India? Discuss the governmental policy framework on solid waste management. Discuss the success/failure cases of Delhi and Indore cities highlighting the salient feature of their solid waste management initiatives.
